,Province/State,Country/Region,Lat,Long,Day,Confirmed,Recovered,Deaths,Province/State_Country/Region
22303,New Brunswick,Canada,46.5653,-66.4619,2020-03-13,1,0,0,New Brunswick - Canada
22304,Tibet,China,31.6927,88.0924,2020-03-13,1,1,0,Tibet - China
22305,,Congo (Kinshasa),-4.0383,21.7587,2020-03-13,2,0,0,Congo (Kinshasa)
22306,,Cote d'Ivoire,7.54,-5.5471,2020-03-13,1,0,0,Cote d'Ivoire
22307,Saint Barthelemy,France,17.9,-62.8333,2020-03-13,1,0,0,Saint Barthelemy - France
22308,,Jamaica,18.1096,-77.2975,2020-03-13,8,0,0,Jamaica
22309,,Reunion,-21.1151,55.5364,2020-03-13,5,0,0,Reunion
22310,,Turkey,38.9637,35.2433,2020-03-13,5,0,0,Turkey
22311,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-13,1,1,0,Gibraltar - United Kingdom
22503,,Cuba,22.0,-80.0,2020-03-13,4,0,0,Cuba
22504,,Guyana,5.0,-58.75,2020-03-13,1,0,1,Guyana
22505,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-13,1,0,0,Australian Capital Territory - Australia
22506,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-03-13,798,18,8,United Kingdom - United Kingdom
22507,,Kazakhstan,48.0196,66.9237,2020-03-13,4,0,0,Kazakhstan
22508,French Polynesia,France,-17.6797,149.4068,2020-03-13,3,0,0,French Polynesia - France
22509,,Cayman Islands,19.3133,-81.2546,2020-03-13,1,0,0,Cayman Islands
22510,,Guadeloupe,16.265,-61.551,2020-03-13,1,0,0,Guadeloupe
22511,Manitoba,Canada,53.7609,-98.8139,2020-03-13,4,0,0,Manitoba - Canada
22512,Saskatchewan,Canada,52.9399,-106.4509,2020-03-13,2,0,0,Saskatchewan - Canada
22513,,Ethiopia,9.145,40.4897,2020-03-13,1,0,0,Ethiopia
22514,,Sudan,12.8628,30.2176,2020-03-13,1,0,1,Sudan
22515,,Guinea,9.9456,-9.6966,2020-03-13,1,0,0,Guinea
22516,,Aruba,12.5211,-69.9683,2020-03-13,2,0,0,Aruba
22517,Grand Princess,Canada,37.6489,-122.6655,2020-03-13,2,0,0,Grand Princess - Canada
22518,,Kenya,-0.0236,37.9062,2020-03-13,1,0,0,Kenya
22519,,Antigua and Barbuda,17.0608,-61.7964,2020-03-13,1,0,0,Antigua and Barbuda
22520,Alabama,US,32.3182,-86.9023,2020-03-13,5,0,0,Alabama - US
22542,,Thailand,15.0,101.0,2020-03-14,82,35,1,Thailand
22543,,Japan,36.0,138.0,2020-03-14,773,118,22,Japan
22544,,Singapore,1.2833,103.8333,2020-03-14,212,105,0,Singapore
22545,,Nepal,28.1667,84.25,2020-03-14,1,1,0,Nepal
22546,,Malaysia,2.5,112.5,2020-03-14,238,35,0,Malaysia
22547,British Columbia,Canada,49.2827,-123.1207,2020-03-14,64,4,1,British Columbia - Canada
22548,New South Wales,Australia,-33.8688,151.2093,2020-03-14,112,4,2,New South Wales - Australia
22549,Victoria,Australia,-37.8136,144.9631,2020-03-14,49,8,0,Victoria - Australia
22550,Queensland,Australia,-28.0167,153.4,2020-03-14,46,8,0,Queensland - Australia
22551,,Cambodia,11.55,104.9167,2020-03-14,7,1,0,Cambodia
22552,,Sri Lanka,7.0,81.0,2020-03-14,10,1,0,Sri Lanka
22553,,Germany,51.0,9.0,2020-03-14,4585,46,9,Germany
22554,,Finland,64.0,26.0,2020-03-14,225,1,0,Finland
22555,,United Arab Emirates,24.0,54.0,2020-03-14,85,17,0,United Arab Emirates
22556,,Philippines,13.0,122.0,2020-03-14,111,2,8,Philippines
22557,,India,21.0,78.0,2020-03-14,102,4,2,India
22558,,Italy,43.0,12.0,2020-03-14,21157,1966,1441,Italy
22559,,Sweden,63.0,16.0,2020-03-14,961,1,2,Sweden
22560,,Spain,40.0,-4.0,2020-03-14,6391,517,195,Spain
22561,South Australia,Australia,-34.9285,138.6007,2020-03-14,19,3,0,South Australia - Australia
22562,,Belgium,50.8333,4.0,2020-03-14,689,1,4,Belgium
22563,,Egypt,26.0,30.0,2020-03-14,109,27,2,Egypt
22565,,Lebanon,33.8547,35.8623,2020-03-14,93,1,3,Lebanon
22566,,Iraq,33.0,44.0,2020-03-14,110,26,10,Iraq
22567,,Oman,21.0,57.0,2020-03-14,19,9,0,Oman
22568,,Afghanistan,33.0,65.0,2020-03-14,11,0,0,Afghanistan
22569,,Bahrain,26.0275,50.55,2020-03-14,210,44,0,Bahrain
22570,,Kuwait,29.5,47.75,2020-03-14,104,5,0,Kuwait
22571,,Algeria,28.0339,1.6596,2020-03-14,37,12,3,Algeria
22572,,Croatia,45.1,15.2,2020-03-14,38,1,0,Croatia
22573,,Switzerland,46.8182,8.2275,2020-03-14,1359,4,13,Switzerland
22574,,Austria,47.5162,14.5501,2020-03-14,655,6,1,Austria
22575,,Israel,31.0,35.0,2020-03-14,193,4,0,Israel
22576,,Pakistan,30.3753,69.3451,2020-03-14,31,2,0,Pakistan
22577,,Brazil,-14.235,-51.9253,2020-03-14,151,0,0,Brazil
22578,,Georgia,42.3154,43.3569,2020-03-14,30,0,0,Georgia
22579,,Greece,39.0742,21.8243,2020-03-14,228,8,3,Greece
22580,,North Macedonia,41.6086,21.7453,2020-03-14,14,1,0,North Macedonia
22581,,Norway,60.472,8.4689,2020-03-14,1090,1,3,Norway
22582,,Romania,45.9432,24.9668,2020-03-14,123,9,0,Romania
22583,,Estonia,58.5953,25.0136,2020-03-14,115,0,0,Estonia
22584,,Netherlands,52.1326,5.2913,2020-03-14,959,2,12,Netherlands
22585,,San Marino,43.9424,12.4578,2020-03-14,80,4,5,San Marino
22586,,Belarus,53.7098,27.9534,2020-03-14,27,3,0,Belarus
22587,,Iceland,64.9631,-19.0208,2020-03-14,156,1,0,Iceland
22588,,Lithuania,55.1694,23.8813,2020-03-14,8,0,0,Lithuania
22589,,Mexico,23.6345,-102.5528,2020-03-14,26,4,0,Mexico
22590,,New Zealand,-40.9006,174.886,2020-03-14,6,0,0,New Zealand
22591,,Nigeria,9.082,8.6753,2020-03-14,2,0,0,Nigeria
22592,Western Australia,Australia,-31.9505,115.8605,2020-03-14,17,0,1,Western Australia - Australia
22593,,Ireland,53.1424,-7.6921,2020-03-14,129,0,2,Ireland
22594,,Luxembourg,49.8153,6.1296,2020-03-14,51,0,1,Luxembourg
22595,,Monaco,43.7333,7.4167,2020-03-14,2,0,0,Monaco
22596,,Qatar,25.3548,51.1839,2020-03-14,337,4,0,Qatar
22597,,Ecuador,-1.8312,-78.1834,2020-03-14,28,0,2,Ecuador
22598,,Azerbaijan,40.1431,47.5769,2020-03-14,15,3,1,Azerbaijan
22599,,Armenia,40.0691,45.0382,2020-03-14,18,0,0,Armenia
22600,,Dominican Republic,18.7357,-70.1627,2020-03-14,11,0,0,Dominican Republic
22601,,Indonesia,-0.7893,113.9213,2020-03-14,96,8,5,Indonesia
22602,,Portugal,39.3999,-8.2245,2020-03-14,169,2,0,Portugal
22603,,Andorra,42.5063,1.5218,2020-03-14,1,1,0,Andorra
22604,Tasmania,Australia,-41.4545,145.9707,2020-03-14,5,0,0,Tasmania - Australia
22605,,Latvia,56.8796,24.6032,2020-03-14,26,1,0,Latvia
22606,,Morocco,31.7917,-7.0926,2020-03-14,17,1,1,Morocco
22607,,Saudi Arabia,24.0,45.0,2020-03-14,103,1,0,Saudi Arabia
22608,,Senegal,14.4974,-14.4524,2020-03-14,10,1,0,Senegal
22609,,Argentina,-38.4161,-63.6167,2020-03-14,34,1,2,Argentina
22610,,Chile,-35.6751,-71.543,2020-03-14,61,0,0,Chile
22611,,Jordan,31.24,36.51,2020-03-14,1,1,0,Jordan
22612,,Ukraine,48.3794,31.1656,2020-03-14,3,0,1,Ukraine
22613,,Hungary,47.1625,19.5033,2020-03-14,30,1,0,Hungary
22614,Northern Territory,Australia,-12.4634,130.8456,2020-03-14,1,0,0,Northern Territory - Australia
22615,,Liechtenstein,47.14,9.55,2020-03-14,4,0,0,Liechtenstein
22616,,Poland,51.9194,19.1451,2020-03-14,103,0,3,Poland
22617,,Tunisia,34.0,9.0,2020-03-14,18,0,0,Tunisia
22618,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-14,18,0,0,Bosnia and Herzegovina
22619,,Slovenia,46.1512,14.9955,2020-03-14,181,0,1,Slovenia
22620,,South Africa,-30.5595,22.9375,2020-03-14,38,0,0,South Africa
22621,,Bhutan,27.5142,90.4336,2020-03-14,1,0,0,Bhutan
22622,,Cameroon,3.8480000000000003,11.5021,2020-03-14,2,0,0,Cameroon
22623,,Colombia,4.5709,-74.2973,2020-03-14,22,0,0,Colombia
22624,,Costa Rica,9.7489,-83.7534,2020-03-14,26,0,0,Costa Rica
22625,,Peru,-9.19,-75.0152,2020-03-14,38,0,0,Peru
22626,,Serbia,44.0165,21.0059,2020-03-14,46,0,0,Serbia
22627,,Slovakia,48.669,19.699,2020-03-14,44,0,0,Slovakia
22628,,Togo,8.6195,0.8248,2020-03-14,1,0,0,Togo
22629,,French Guiana,3.9339,-53.1258,2020-03-14,5,0,0,French Guiana
22630,,Malta,35.9375,14.3754,2020-03-14,18,1,0,Malta
22631,,Martinique,14.6415,-61.0242,2020-03-14,9,0,0,Martinique
22632,,Bulgaria,42.7339,25.4858,2020-03-14,41,0,2,Bulgaria
22633,,Maldives,3.2028,73.2207,2020-03-14,10,0,0,Maldives
22634,,Bangladesh,23.685,90.3563,2020-03-14,3,0,0,Bangladesh
22635,,Paraguay,-23.4425,-58.4438,2020-03-14,6,0,0,Paraguay
22636,Ontario,Canada,51.2538,-85.3232,2020-03-14,79,4,0,Ontario - Canada
22637,Alberta,Canada,53.9333,-116.5765,2020-03-14,29,0,0,Alberta - Canada
22638,Quebec,Canada,52.9399,-73.5491,2020-03-14,17,0,0,Quebec - Canada
22639,,Albania,41.1533,20.1683,2020-03-14,38,0,1,Albania
22640,,Cyprus,35.1264,33.4299,2020-03-14,26,0,0,Cyprus
22641,,Brunei,4.5353,114.7277,2020-03-14,40,0,0,Brunei
22642,Washington,US,47.4009,-121.4905,2020-03-14,572,1,37,Washington - US
22643,New York,US,42.1657,-74.9481,2020-03-14,525,0,2,New York - US
22644,California,US,36.1162,-119.6816,2020-03-14,340,6,5,California - US
22645,Massachusetts,US,42.2302,-71.5301,2020-03-14,138,1,0,Massachusetts - US
22646,Diamond Princess,US,35.4437,139.638,2020-03-14,46,0,0,Diamond Princess - US
22647,Grand Princess,US,37.6489,-122.6655,2020-03-14,21,0,0,Grand Princess - US
22648,Georgia,US,33.0406,-83.6431,2020-03-14,66,0,1,Georgia - US
22649,Colorado,US,39.0598,-105.3111,2020-03-14,101,0,1,Colorado - US
22650,Florida,US,27.7663,-81.6868,2020-03-14,76,0,3,Florida - US
22651,New Jersey,US,40.2989,-74.521,2020-03-14,69,0,1,New Jersey - US
22652,Oregon,US,44.571999999999996,-122.0709,2020-03-14,32,0,0,Oregon - US
22653,Texas,US,31.0545,-97.5635,2020-03-14,57,0,0,Texas - US
22654,Illinois,US,40.3495,-88.9861,2020-03-14,64,2,0,Illinois - US
22655,Pennsylvania,US,40.5908,-77.2098,2020-03-14,47,0,0,Pennsylvania - US
22656,Iowa,US,42.0115,-93.2105,2020-03-14,17,0,0,Iowa - US
22657,Maryland,US,39.0639,-76.8021,2020-03-14,26,0,0,Maryland - US
22658,North Carolina,US,35.6301,-79.8064,2020-03-14,24,0,0,North Carolina - US
22659,South Carolina,US,33.8569,-80.945,2020-03-14,19,0,0,South Carolina - US
22660,Tennessee,US,35.7478,-86.6923,2020-03-14,32,0,0,Tennessee - US
22661,Virginia,US,37.7693,-78.17,2020-03-14,41,0,1,Virginia - US
22662,Arizona,US,33.7298,-111.4312,2020-03-14,12,1,0,Arizona - US
22663,Indiana,US,39.8494,-86.2583,2020-03-14,16,0,0,Indiana - US
22664,Kentucky,US,37.6681,-84.6701,2020-03-14,14,0,0,Kentucky - US
22665,District of Columbia,US,38.8974,-77.0268,2020-03-14,10,0,0,District of Columbia - US
22666,Nevada,US,38.3135,-117.0554,2020-03-14,21,0,0,Nevada - US
22667,New Hampshire,US,43.4525,-71.5639,2020-03-14,7,0,0,New Hampshire - US
22668,Minnesota,US,45.6945,-93.9002,2020-03-14,21,0,0,Minnesota - US
22669,Nebraska,US,41.1254,-98.2681,2020-03-14,14,0,0,Nebraska - US
22670,Ohio,US,40.3888,-82.7649,2020-03-14,26,0,0,Ohio - US
22671,Rhode Island,US,41.6809,-71.5118,2020-03-14,20,0,0,Rhode Island - US
22672,Wisconsin,US,44.2685,-89.6165,2020-03-14,27,1,0,Wisconsin - US
22673,Connecticut,US,41.5978,-72.7554,2020-03-14,22,0,0,Connecticut - US
22674,Hawaii,US,21.0943,-157.4983,2020-03-14,4,0,0,Hawaii - US
22675,Oklahoma,US,35.5653,-96.9289,2020-03-14,4,0,0,Oklahoma - US
22676,Utah,US,40.15,-111.8624,2020-03-14,10,0,0,Utah - US
22677,,Burkina Faso,12.2383,-1.5616,2020-03-14,2,0,0,Burkina Faso
22678,,Holy See,41.9029,12.4534,2020-03-14,1,0,0,Holy See
22679,,Mongolia,46.8625,103.8467,2020-03-14,1,0,0,Mongolia
22680,,Panama,8.538,-80.7821,2020-03-14,36,0,1,Panama
22681,Kansas,US,38.5266,-96.7265,2020-03-14,8,0,1,Kansas - US
22682,Louisiana,US,31.1695,-91.8678,2020-03-14,77,0,1,Louisiana - US
22683,Missouri,US,38.4561,-92.2884,2020-03-14,4,0,0,Missouri - US
22684,Vermont,US,44.0459,-72.7107,2020-03-14,5,0,0,Vermont - US
22685,Alaska,US,61.3707,-152.4044,2020-03-14,1,0,0,Alaska - US
22686,Arkansas,US,34.9697,-92.3731,2020-03-14,12,0,0,Arkansas - US
22687,Delaware,US,39.3185,-75.5071,2020-03-14,6,0,0,Delaware - US
22688,Idaho,US,44.2405,-114.4788,2020-03-14,2,0,0,Idaho - US
22689,Maine,US,44.6939,-69.3819,2020-03-14,3,0,0,Maine - US
22690,Michigan,US,43.3266,-84.5361,2020-03-14,25,0,0,Michigan - US
22691,Mississippi,US,32.7416,-89.6787,2020-03-14,6,0,0,Mississippi - US
22692,Montana,US,46.9219,-110.4544,2020-03-14,5,0,0,Montana - US
22693,New Mexico,US,34.8405,-106.2485,2020-03-14,10,0,0,New Mexico - US
22694,North Dakota,US,47.5289,-99.78399999999999,2020-03-14,1,0,0,North Dakota - US
22695,South Dakota,US,44.2998,-99.4388,2020-03-14,9,0,1,South Dakota - US
22697,Wyoming,US,42.756,-107.3025,2020-03-14,2,0,0,Wyoming - US
22698,Hubei,China,30.9756,112.2707,2020-03-14,67790,52960,3075,Hubei - China
22699,,Iran,32.0,53.0,2020-03-14,12729,2959,611,Iran
